county,has_smartphone,age,race,age_bin,population,weight
sheboygan,1,70,White,above 65,117843,0.0198677640415776
milwaukee,1,70,White,above 65,914332,0.15415198553722945
dane,1,70,others,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
outagamie,1,70,White,above 65,194199,0.03274101906019304
outagamie,1,70,White,above 65,194199,0.03274101906019304
walworth,1,70,White,above 65,105980,0.017867719195254653
waukesha,1,70,White,above 65,414909,0.06995166544238453
winnebago,1,70,White,above 65,172782,0.029130215682152193
milwaukee,1,70,White,above 65,914332,0.15415198553722945
winnebago,1,70,White,above 65,172782,0.029130215682152193
rock,1,70,White,above 65,164715,0.02777015821142074
walworth,1,70,White,above 65,105980,0.017867719195254653
marathon,1,70,White,above 65,139269,0.02348008477640989
waukesha,1,70,White,above 65,414909,0.06995166544238453
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,1,70,White,above 65,914332,0.15415198553722945
brown,1,70,White,above 65,272766,0.045987038063906686
racine,1,70,others,above 65,197265,0.03325793194047848
dane,1,70,White,above 65,582936,0.09828021095305686
outagamie,1,70,White,above 65,194199,0.03274101906019304
dane,1,70,White,above 65,582936,0.09828021095305686
brown,1,70,White,above 65,272766,0.045987038063906686
dane,1,70,White,above 65,582936,0.09828021095305686
winnebago,1,70,White,above 65,172782,0.029130215682152193
marathon,1,70,White,above 65,139269,0.02348008477640989
waukesha,1,70,White,above 65,414909,0.06995166544238453
milwaukee,1,70,others,above 65,914332,0.15415198553722945
brown,1,70,White,above 65,272766,0.045987038063906686
winnebago,0,70,White,above 65,172782,0.029130215682152193
waukesha,1,70,White,above 65,414909,0.06995166544238453
milwaukee,1,70,White,above 65,914332,0.15415198553722945
marathon,1,70,White,above 65,139269,0.02348008477640989
rock,1,70,White,above 65,164715,0.02777015821142074
marathon,1,70,White,above 65,139269,0.02348008477640989
walworth,1,70,White,above 65,105980,0.017867719195254653
milwaukee,1,70,White,above 65,914332,0.15415198553722945
kenosha,1,70,Black,above 65,167339,0.02821255201372635
dane,1,70,White,above 65,582936,0.09828021095305686
kenosha,1,70,White,above 65,167339,0.02821255201372635
waukesha,1,70,White,above 65,414909,0.06995166544238453
marathon,0,70,White,above 65,139269,0.02348008477640989
marathon,0,70,White,above 65,139269,0.02348008477640989
dane,0,70,White,above 65,582936,0.09828021095305686
winnebago,1,70,White,above 65,172782,0.029130215682152193
milwaukee,1,70,Black,above 65,914332,0.15415198553722945
milwaukee,1,70,White,above 65,914332,0.15415198553722945
waukesha,1,70,White,above 65,414909,0.06995166544238453
sheboygan,0,70,White,above 65,117843,0.0198677640415776
milwaukee,1,70,Black,above 65,914332,0.15415198553722945
brown,0,70,White,above 65,272766,0.045987038063906686
brown,0,70,White,above 65,272766,0.045987038063906686
kenosha,1,70,White,above 65,167339,0.02821255201372635
milwaukee,1,70,White,above 65,914332,0.15415198553722945
milwaukee,1,70,White,above 65,914332,0.15415198553722945
dane,0,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
rock,0,70,White,above 65,164715,0.02777015821142074
rock,0,70,White,above 65,164715,0.02777015821142074
winnebago,1,70,White,above 65,172782,0.029130215682152193
waukesha,1,70,White,above 65,414909,0.06995166544238453
waukesha,1,70,White,above 65,414909,0.06995166544238453
sheboygan,1,70,White,above 65,117843,0.0198677640415776
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,1,70,Asian,above 65,914332,0.15415198553722945
waukesha,1,70,White,above 65,414909,0.06995166544238453
kenosha,1,70,White,above 65,167339,0.02821255201372635
outagamie,1,70,White,above 65,194199,0.03274101906019304
outagamie,1,70,White,above 65,194199,0.03274101906019304
dane,1,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
waukesha,1,70,White,above 65,414909,0.06995166544238453
winnebago,1,70,White,above 65,172782,0.029130215682152193
brown,1,70,White,above 65,272766,0.045987038063906686
waukesha,1,70,White,above 65,414909,0.06995166544238453
milwaukee,1,70,White,above 65,914332,0.15415198553722945
waukesha,1,70,White,above 65,414909,0.06995166544238453
milwaukee,1,70,others,above 65,914332,0.15415198553722945
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,1,70,White,above 65,914332,0.15415198553722945
marathon,1,70,White,above 65,139269,0.02348008477640989
kenosha,1,70,White,above 65,167339,0.02821255201372635
waukesha,1,70,White,above 65,414909,0.06995166544238453
marathon,1,70,White,above 65,139269,0.02348008477640989
brown,1,70,White,above 65,272766,0.045987038063906686
walworth,1,70,White,above 65,105980,0.017867719195254653
winnebago,1,70,Asian,above 65,172782,0.029130215682152193
marathon,1,70,White,above 65,139269,0.02348008477640989
milwaukee,1,70,White,above 65,914332,0.15415198553722945
milwaukee,1,70,Black,above 65,914332,0.15415198553722945
outagamie,1,70,White,above 65,194199,0.03274101906019304
walworth,1,70,White,above 65,105980,0.017867719195254653
rock,1,70,White,above 65,164715,0.02777015821142074
marathon,1,70,White,above 65,139269,0.02348008477640989
rock,1,70,White,above 65,164715,0.02777015821142074
milwaukee,1,70,White,above 65,914332,0.15415198553722945
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,1,70,White,above 65,914332,0.15415198553722945
waukesha,1,70,White,above 65,414909,0.06995166544238453
brown,1,70,White,above 65,272766,0.045987038063906686
walworth,1,70,White,above 65,105980,0.017867719195254653
brown,1,70,White,above 65,272766,0.045987038063906686
winnebago,1,70,White,above 65,172782,0.029130215682152193
milwaukee,1,70,White,above 65,914332,0.15415198553722945
dane,1,70,others,above 65,582936,0.09828021095305686
winnebago,1,70,White,above 65,172782,0.029130215682152193
dane,1,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,0,70,White,above 65,914332,0.15415198553722945
milwaukee,1,70,White,above 65,914332,0.15415198553722945
winnebago,1,70,White,above 65,172782,0.029130215682152193
racine,0,70,White,above 65,197265,0.03325793194047848
dane,1,70,White,above 65,582936,0.09828021095305686
brown,1,70,White,above 65,272766,0.045987038063906686
brown,1,70,White,above 65,272766,0.045987038063906686
walworth,1,70,White,above 65,105980,0.017867719195254653
racine,1,70,White,above 65,197265,0.03325793194047848
waukesha,1,70,White,above 65,414909,0.06995166544238453
winnebago,1,70,White,above 65,172782,0.029130215682152193
rock,1,70,White,above 65,164715,0.02777015821142074
waukesha,1,70,White,above 65,414909,0.06995166544238453
brown,1,70,White,above 65,272766,0.045987038063906686
outagamie,1,70,White,above 65,194199,0.03274101906019304
outagamie,1,70,White,above 65,194199,0.03274101906019304
milwaukee,1,70,White,above 65,914332,0.15415198553722945
milwaukee,0,70,Black,above 65,914332,0.15415198553722945
marathon,1,70,White,above 65,139269,0.02348008477640989
winnebago,1,70,White,above 65,172782,0.029130215682152193
brown,0,70,White,above 65,272766,0.045987038063906686
rock,1,70,White,above 65,164715,0.02777015821142074
marathon,1,70,White,above 65,139269,0.02348008477640989
marathon,1,70,White,above 65,139269,0.02348008477640989
marathon,1,70,White,above 65,139269,0.02348008477640989
outagamie,1,70,White,above 65,194199,0.03274101906019304
waukesha,1,70,White,above 65,414909,0.06995166544238453
milwaukee,1,70,Black,above 65,914332,0.15415198553722945
sheboygan,1,70,White,above 65,117843,0.0198677640415776
waukesha,1,70,White,above 65,414909,0.06995166544238453
outagamie,0,70,White,above 65,194199,0.03274101906019304
marathon,1,70,White,above 65,139269,0.02348008477640989
outagamie,0,70,White,above 65,194199,0.03274101906019304
milwaukee,1,70,White,above 65,914332,0.15415198553722945
rock,1,70,White,above 65,164715,0.02777015821142074
sheboygan,1,70,White,above 65,117843,0.0198677640415776
sheboygan,1,70,White,above 65,117843,0.0198677640415776
sheboygan,1,70,White,above 65,117843,0.0198677640415776
waukesha,1,70,White,above 65,414909,0.06995166544238453
dane,1,70,others,above 65,582936,0.09828021095305686
waukesha,1,70,White,above 65,414909,0.06995166544238453
waukesha,1,70,White,above 65,414909,0.06995166544238453
kenosha,1,70,White,above 65,167339,0.02821255201372635
dane,1,70,White,above 65,582936,0.09828021095305686
sheboygan,1,70,White,above 65,117843,0.0198677640415776
brown,1,70,White,above 65,272766,0.045987038063906686
waukesha,1,70,White,above 65,414909,0.06995166544238453
waukesha,1,70,White,above 65,414909,0.06995166544238453
racine,0,70,White,above 65,197265,0.03325793194047848
waukesha,1,70,White,above 65,414909,0.06995166544238453
dane,1,70,White,above 65,582936,0.09828021095305686
milwaukee,1,70,White,above 65,914332,0.15415198553722945
marathon,1,70,White,above 65,139269,0.02348008477640989
waukesha,1,70,White,above 65,414909,0.06995166544238453
dane,1,70,White,above 65,582936,0.09828021095305686
outagamie,1,70,White,above 65,194199,0.03274101906019304
marathon,1,70,White,above 65,139269,0.02348008477640989
rock,0,70,White,above 65,164715,0.02777015821142074
milwaukee,1,70,White,above 65,914332,0.15415198553722945
milwaukee,1,70,White,above 65,914332,0.15415198553722945
dane,1,70,White,above 65,582936,0.09828021095305686
dane,1,70,White,above 65,582936,0.09828021095305686
marathon,1,70,White,above 65,139269,0.02348008477640989
marathon,1,70,White,above 65,139269,0.02348008477640989
winnebago,1,70,White,above 65,172782,0.029130215682152193
brown,1,70,White,above 65,272766,0.045987038063906686
marathon,1,70,White,above 65,139269,0.02348008477640989
waukesha,1,70,White,above 65,414909,0.06995166544238453
winnebago,1,70,White,above 65,172782,0.029130215682152193
winnebago,1,70,White,above 65,172782,0.029130215682152193
marathon,0,70,White,above 65,139269,0.02348008477640989
brown,0,71,White,above 65,272766,0.045987038063906686
brown,1,71,White,above 65,272766,0.045987038063906686
dane,1,71,White,above 65,582936,0.09828021095305686
winnebago,1,71,White,above 65,172782,0.029130215682152193
milwaukee,0,71,White,above 65,914332,0.15415198553722945
marathon,1,71,White,above 65,139269,0.02348008477640989
dane,1,71,White,above 65,582936,0.09828021095305686
milwaukee,1,71,White,above 65,914332,0.15415198553722945
milwaukee,1,71,Black,above 65,914332,0.15415198553722945
brown,1,71,White,above 65,272766,0.045987038063906686
outagamie,1,71,White,above 65,194199,0.03274101906019304
dane,1,71,White,above 65,582936,0.09828021095305686
dane,1,71,White,above 65,582936,0.09828021095305686
milwaukee,1,71,White,above 65,914332,0.15415198553722945
sheboygan,1,71,White,above 65,117843,0.0198677640415776
milwaukee,1,71,White,above 65,914332,0.15415198553722945
brown,1,71,White,above 65,272766,0.045987038063906686
waukesha,0,71,White,above 65,414909,0.06995166544238453
racine,1,71,White,above 65,197265,0.03325793194047848
brown,0,71,White,above 65,272766,0.045987038063906686
milwaukee,1,71,White,above 65,914332,0.15415198553722945
winnebago,0,71,White,above 65,172782,0.029130215682152193
marathon,1,71,White,above 65,139269,0.02348008477640989
outagamie,0,71,White,above 65,194199,0.03274101906019304
walworth,1,71,White,above 65,105980,0.017867719195254653
dane,1,71,White,above 65,582936,0.09828021095305686
milwaukee,1,71,White,above 65,914332,0.15415198553722945
brown,1,71,White,above 65,272766,0.045987038063906686
marathon,1,71,White,above 65,139269,0.02348008477640989
sheboygan,1,71,White,above 65,117843,0.0198677640415776
milwaukee,0,71,White,above 65,914332,0.15415198553722945
outagamie,0,71,White,above 65,194199,0.03274101906019304
rock,1,71,White,above 65,164715,0.02777015821142074
dane,1,71,White,above 65,582936,0.09828021095305686
sheboygan,1,71,White,above 65,117843,0.0198677640415776
waukesha,1,71,White,above 65,414909,0.06995166544238453
outagamie,1,71,White,above 65,194199,0.03274101906019304
winnebago,1,71,White,above 65,172782,0.029130215682152193
outagamie,1,71,White,above 65,194199,0.03274101906019304
sheboygan,1,71,White,above 65,117843,0.0198677640415776
brown,1,71,White,above 65,272766,0.045987038063906686
dane,1,71,others,above 65,582936,0.09828021095305686
milwaukee,1,71,others,above 65,914332,0.15415198553722945
marathon,1,71,White,above 65,139269,0.02348008477640989
milwaukee,1,71,White,above 65,914332,0.15415198553722945
waukesha,0,71,White,above 65,414909,0.06995166544238453
milwaukee,1,71,White,above 65,914332,0.15415198553722945
rock,1,71,White,above 65,164715,0.02777015821142074
rock,1,71,White,above 65,164715,0.02777015821142074
winnebago,0,71,White,above 65,172782,0.029130215682152193
winnebago,1,71,White,above 65,172782,0.029130215682152193
winnebago,1,71,White,above 65,172782,0.029130215682152193
winnebago,1,71,White,above 65,172782,0.029130215682152193
racine,1,71,White,above 65,197265,0.03325793194047848
winnebago,0,71,White,above 65,172782,0.029130215682152193
waukesha,1,71,White,above 65,414909,0.06995166544238453
dane,1,71,White,above 65,582936,0.09828021095305686
milwaukee,0,71,White,above 65,914332,0.15415198553722945
marathon,0,71,White,above 65,139269,0.02348008477640989
marathon,1,71,White,above 65,139269,0.02348008477640989
milwaukee,1,71,others,above 65,914332,0.15415198553722945
milwaukee,1,71,White,above 65,914332,0.15415198553722945
brown,1,71,White,above 65,272766,0.045987038063906686
waukesha,1,71,White,above 65,414909,0.06995166544238453
dane,1,71,White,above 65,582936,0.09828021095305686
waukesha,1,71,White,above 65,414909,0.06995166544238453
outagamie,1,71,White,above 65,194199,0.03274101906019304
sheboygan,0,71,White,above 65,117843,0.0198677640415776
rock,0,71,White,above 65,164715,0.02777015821142074
brown,1,71,White,above 65,272766,0.045987038063906686
milwaukee,1,71,White,above 65,914332,0.15415198553722945
winnebago,1,71,White,above 65,172782,0.029130215682152193
dane,1,71,White,above 65,582936,0.09828021095305686
milwaukee,1,71,Black,above 65,914332,0.15415198553722945
dane,1,71,White,above 65,582936,0.09828021095305686
racine,1,71,White,above 65,197265,0.03325793194047848
rock,1,71,White,above 65,164715,0.02777015821142074
milwaukee,1,71,White,above 65,914332,0.15415198553722945
kenosha,1,71,White,above 65,167339,0.02821255201372635
rock,1,71,White,above 65,164715,0.02777015821142074
milwaukee,1,71,Black,above 65,914332,0.15415198553722945
sheboygan,1,71,White,above 65,117843,0.0198677640415776
waukesha,1,71,White,above 65,414909,0.06995166544238453
milwaukee,0,71,White,above 65,914332,0.15415198553722945
waukesha,1,71,White,above 65,414909,0.06995166544238453
walworth,1,71,White,above 65,105980,0.017867719195254653
outagamie,1,71,White,above 65,194199,0.03274101906019304
waukesha,1,71,White,above 65,414909,0.06995166544238453
milwaukee,1,71,Black,above 65,914332,0.15415198553722945
dane,0,71,White,above 65,582936,0.09828021095305686
dane,1,71,White,above 65,582936,0.09828021095305686
marathon,1,71,White,above 65,139269,0.02348008477640989
walworth,0,71,White,above 65,105980,0.017867719195254653
walworth,1,71,White,above 65,105980,0.017867719195254653
racine,1,71,White,above 65,197265,0.03325793194047848
dane,1,71,White,above 65,582936,0.09828021095305686
sheboygan,1,71,White,above 65,117843,0.0198677640415776
dane,1,71,White,above 65,582936,0.09828021095305686
dane,1,71,White,above 65,582936,0.09828021095305686
racine,1,71,others,above 65,197265,0.03325793194047848
walworth,0,71,White,above 65,105980,0.017867719195254653
winnebago,1,71,White,above 65,172782,0.029130215682152193
winnebago,1,71,White,above 65,172782,0.029130215682152193
outagamie,0,71,White,above 65,194199,0.03274101906019304
